state,township,village_tract_town,list_name,name,label
Shan (East),Kengtung,,village_tract_town,MMR016001701,Kengtung Town
Shan (East),Monghsat,,village_tract_town,MMR016006021,Tant Hseng
Shan (East),Monghsat,,village_tract_town,MMR016006026,Wan Kawng
Shan (East),Mongton,,village_tract_town,MMR016008003,Me Kin
Shan (East),Monghsat,,village_tract_town,MMR016006010,Mong Tun (Taung Paw)
Shan (East),Monghsat,,village_tract_town,MMR016006022,Loi Hsawng
Shan (East),Monghsat,,village_tract_town,MMR016006016,Ma Huong Kan
Shan (East),Mongton,,village_tract_town,MMR016008005,Loi Hkam Long
Shan (East),Monghsat,,village_tract_town,MMR016006014,Wan Nawng
Kayin,Hlaingbwe,,village_tract_town,MMR003002063,Htan Ta Pin
Kayin,Hlaingbwe,,village_tract_town,MMR003002064,Me Pa Ra
Ayeyarwady,Zalun,,village_tract_town,MMR017009040,Zaw Gyi Kwin
Ayeyarwady,Zalun,,village_tract_town,MMR017009041,Hpet Thaung
Ayeyarwady,Zalun,,village_tract_town,MMR017009042,Da Nu Bay
Ayeyarwady,Zalun,,village_tract_town,MMR017009005,Pa Kwe
Ayeyarwady,Zalun,,village_tract_town,MMR017009006,Pa Kwe Yae Le
Ayeyarwady,Zalun,,village_tract_town,MMR017009048,Kyon Ei
Ayeyarwady,Zalun,,village_tract_town,MMR017009045,Kyar Inn
Ayeyarwady,Zalun,,village_tract_town,MMR017009010,Nan Taw Kyun
Ayeyarwady,Zalun,,village_tract_town,MMR017009021,GyanTaik
Ayeyarwady,Zalun,,village_tract_town,MMR017009022,Kawt Sein
Ayeyarwady,Zalun,,village_tract_town,MMR017009023,Kawt Kat Gyi
Ayeyarwady,Zalun,,village_tract_town,MMR017009024,Kawt Kat Kha Lay
Ayeyarwady,Zalun,,village_tract_town,MMR017009014,Oke Shit Kwin
Ayeyarwady,Zalun,,village_tract_town,MMR017009027,Ma Har Thar
Ayeyarwady,Zalun,,village_tract_town,MMR017009025,Kyon Kawt
Ayeyarwady,Zalun,,village_tract_town,MMR017009019,Yin Ma Lut
Ayeyarwady,Zalun,,village_tract_town,MMR017009015,Tha Yet Ta Pin (North)
Ayeyarwady,Zalun,,village_tract_town,MMR017009052,Pyin Ma Kone (West)
Ayeyarwady,Zalun,,village_tract_town,MMR017009001,La Maing
Ayeyarwady,Zalun,,village_tract_town,MMR017009017,Lein Kone
Ayeyarwady,Zalun,,village_tract_town,MMR017009056,Ka Tawt Ka Yat
Ayeyarwady,Zalun,,village_tract_town,MMR017009039,Kyon Sha
Ayeyarwady,Maubin,,village_tract_town,MMR017019005,Aing Waing
Ayeyarwady,Maubin,,village_tract_town,MMR017019060,Thaik Kone
Ayeyarwady,Maubin,,village_tract_town,MMR017019059,Taw Ta Loke
Ayeyarwady,Maubin,,village_tract_town,MMR017019010,Chauk
Ayeyarwady,Maubin,,village_tract_town,MMR017019057,Thu Htay Kone
Ayeyarwady,Maubin,,village_tract_town,MMR017019076,Shwe Taung Hmaw
Ayeyarwady,Maubin,,village_tract_town,MMR017019045,Pan Pin Su
Ayeyarwady,Maubin,,village_tract_town,MMR017019075,Yae Le Ka Lay
Ayeyarwady,Maubin,,village_tract_town,MMR017019038,Nga Gyi Ga Yet
Ayeyarwady,Maubin,,village_tract_town,MMR017019054,Sun Thaik
Ayeyarwady,Maubin,,village_tract_town,MMR017019004,Aung Heik
Ayeyarwady,Maubin,,village_tract_town,MMR017019036,Min Baw
Ayeyarwady,Maubin,,village_tract_town,MMR017019025,Kyon Soke
Ayeyarwady,Maubin,,village_tract_town,MMR017019006,Ah Lan Gyi
Ayeyarwady,Maubin,,village_tract_town,MMR017019065,Tar Pat (West)
Ayeyarwady,Maubin,,village_tract_town,MMR017019033,Let Kyar Gyi
Ayeyarwady,Maubin,,village_tract_town,MMR017019007,Ah Chan
Ayeyarwady,Maubin,,village_tract_town,MMR017019003,Ah Lan
Ayeyarwady,Maubin,,village_tract_town,MMR017019034,Mee Thway Chaung
Ayeyarwady,Maubin,,village_tract_town,MMR017019035,Ma Let To
Ayeyarwady,Maubin,,village_tract_town,MMR017019055,Sagaing
Ayeyarwady,Maubin,,village_tract_town,MMR017019068,Thone Gwa
Ayeyarwady,Maubin,,village_tract_town,MMR017019049,Pan Ta Put
Kachin,Chipwi,,village_tract_town,,
Kachin,Puta-O,,village_tract_town,,
Kachin,Myitkyina,,village_tract_town,,
Kachin,Hpakant,,village_tract_town,,
Yangon,Thanlyin,,village_tract_town,MMR013023701,Thanlyin Town
Yangon,Thanlyin,,village_tract_town,MMR013023022,Hpa Yar Kone
Yangon,Thanlyin,,village_tract_town,MMR013023013,Let Yet San
Yangon,Hmawbi,,village_tract_town,MMR013003038,In Hlyat
Yangon,Hmawbi,,village_tract_town,MMR013003003,Min
Yangon,Hmawbi,,village_tract_town,MMR013003031,Moe Kyoe Pyit
Yangon,Hmawbi,,village_tract_town,MMR013003019,Myo Chaung
Yangon,Hmawbi,,village_tract_town,MMR013003022,Nyaung Kone
Yangon,Hmawbi,,village_tract_town,MMR013003006,Pa Thi
Yangon,Hmawbi,,village_tract_town,MMR013003025,Pauk Kone
Yangon,Hmawbi,,village_tract_town,MMR013003004,Pet Tan
Yangon,Hmawbi,,village_tract_town,MMR013003005,Shwe Hlay Gyi
Yangon,Hmawbi,,village_tract_town,MMR013003001,Tat Gyi Kone
Yangon,Hmawbi,,village_tract_town,MMR013003033,Yin Taik Pin
Yangon,Hmawbi,,village_tract_town,MMR013003030,Yoe Gyi
Kayin,Hlaingbwe,,village_tract_town,MMR003002040,Thar Yar Kone (Kat Pa Li)
Kayin,Hlaingbwe,,village_tract_town,MMR003002010,Ah Htet Yae Pu
Kayin,Hlaingbwe,,village_tract_town,MMR003002001,Ka Mawt Ka Chu
Kayin,Hlaingbwe,,village_tract_town,MMR003002013,Than Ban
Kayin,Hlaingbwe,,village_tract_town,MMR003002007,Kun Tar
Tanintharyi,Kawthoung,,village_tract_town,MMR006009003,Se Maing
Tanintharyi,Kawthoung,,village_tract_town,MMR006009004,Khun Hnit Maing/Shwe Pyi Soe
Tanintharyi,Kawthoung,,village_tract_town,MMR006009701,Kawthoung Town
Mon,Mawlamyine,,village_tract_town,MMR011001011,Mu Yaung
Mon,Mawlamyine,,village_tract_town,MMR011001007,Kawt Hlar
Tanintharyi,Thayetchaung,,village_tract_town,MMR006003016,La Ba
Tanintharyi,Thayetchaung,,village_tract_town,MMR006003701,Thayetchaung Town
Magway,Chauk,,village_tract_town,MMR009003031,Na Ywe Taw
Magway,Chauk,,village_tract_town,MMR009003003,Ma Gyi Kan
Magway,Seikphyu,,village_tract_town,MMR009022023,Shar Pin Aint
Magway,Seikphyu,,village_tract_town,MMR009022017,Let Se
Magway,Seikphyu,,village_tract_town,MMR009022014,Ywar Thit Gyi
Magway,Seikphyu,,village_tract_town,MMR009022010,Gway Pin
Magway,Seikphyu,,village_tract_town,MMR009022007,Htein Kan
Magway,Seikphyu,,village_tract_town,MMR009022006,Te Gyi
Magway,Seikphyu,,village_tract_town,MMR009022701,Seikphyu Town
Magway,Seikphyu,,village_tract_town,MMR009022008,Myay Kyan Taw
Magway,Yenangyaung,,village_tract_town,MMR009002018,Chaing
Magway,Yenangyaung,,village_tract_town,MMR009002006,Pin Wa
Magway,Yenangyaung,,village_tract_town,MMR009002021,Nyaung Pin Aint
Magway,Yenangyaung,,village_tract_town,MMR009002017,Hpaung Kwe
Yangon,Dagon Myothit (Seikkan),,village_tract_town,MMR013021701,Dagon Myothit (Seikkan)
Yangon,Dagon Myothit (Seikkan),,village_tract_town,MMR013021004,Da La Ban
Yangon,Dagon Myothit (Seikkan),,village_tract_town,MMR013021001,Kyi Su (East)
Yangon,Dagon Myothit (Seikkan),,village_tract_town,MMR013021003,Tha Yet Pin Chaung
Yangon,Dagon Myothit (Seikkan),,village_tract_town,MMR013021002,Nyaung Pin
Yangon,Hlegu,,village_tract_town,MMR013004012,Ka Li Htaw (East)
Yangon,Hlegu,,village_tract_town,MMR013004015,Ohn Hne Kone
Yangon,Hmawbi,,village_tract_town,MMR013003008,Hmaw Bi Chaung Wa
Yangon,Hmawbi,,village_tract_town,MMR013003002,Hla Pa Dar
Yangon,Hmawbi,,village_tract_town,MMR013003009,Hnaw Kone
Yangon,Taikkyi,,village_tract_town,MMR013005016,Hpa Lon Bu Tar
Yangon,Taikkyi,,village_tract_town,MMR013005018,Taung Yat Zee Kone
Yangon,Taikkyi,,village_tract_town,MMR013005005,Gyoe Hpyu
Yangon,Taikkyi,,village_tract_town,MMR013005009,Oke Pon
Yangon,Taikkyi,,village_tract_town,MMR013005008,Tha Nat Chaung Bu Tar
Yangon,Taikkyi,,village_tract_town,MMR013005010,Hpa Lon Kan Kone
Yangon,Taikkyi,,village_tract_town,MMR013005003,Tha Yet Chaung
Mandalay,Amarapura,,village_tract_town,MMR010006009,Pan Chi
Mandalay,Pyigyitagon,,village_tract_town,MMR010005701,Pyigyitagon Town
Magway,Yenangyaung,,village_tract_town,MMR009002020,Yone Kone
Magway,Yenangyaung,,village_tract_town,MMR009002009,Hpoe Koe
Magway,Yenangyaung,,village_tract_town,MMR009002019,In Taw
Magway,Yenangyaung,,village_tract_town,MMR009002028,Kan Gyi
Magway,Yenangyaung,,village_tract_town,MMR009002010,Sein Pan Pin
Mandalay,Amarapura,,village_tract_town,MMR010006002,Yin Taw
Mandalay,Amarapura,,village_tract_town,MMR010006013,Shwe Kyet Yet
Yangon,Hlegu,,village_tract_town,MMR013004017,War Net Kone
Yangon,Hlegu,,village_tract_town,MMR013004019,Za Yat Kwin
Yangon,Hlegu,,village_tract_town,MMR013004022,Ah Lan Ga Po
Yangon,Hlegu,,village_tract_town,MMR013004023,Saing Di Kone
Yangon,Hlegu,,village_tract_town,MMR013004032,Tha Nat Pyin
Yangon,Hlegu,,village_tract_town,MMR013004013,Haing Ku
Yangon,Hlegu,,village_tract_town,MMR013004025,Sar Bu Taung
Yangon,Hlegu,,village_tract_town,MMR013004026,Nan Ti
Yangon,Hlegu,,village_tract_town,MMR013004011,Ka Li Htaw (West)
Yangon,Hlegu,,village_tract_town,MMR013004030,Kyun Kone
Yangon,Hlegu,,village_tract_town,MMR013004049,Boe Yin Ka Lay
Tanintharyi,Kawthoung,,village_tract_town,MMR006009006,Ma Li Wan
Kayin,Hlaingbwe,,village_tract_town,MMR003002701,Hlaingbwe Town
Mon,Mawlamyine,,village_tract_town,MMR011001701,Mawlamyine Town
Tanintharyi,Launglon,,village_tract_town,MMR006002024,Thar Yar Kone
Shan (South),Pindaya,,village_tract_town,MMR014006012,Taung Shey
Shan (South),Pindaya,,village_tract_town,MMR014006010,Thein Kone
Shan (South),Pindaya,,village_tract_town,MMR014006004,Yae Hpyu
Shan (South),Ywangan,,village_tract_town,MMR014007023,Ah Lel Chaung
Shan (South),Ywangan,,village_tract_town,MMR014007022,Myaing
Shan (South),Ywangan,,village_tract_town,MMR014007017,Nyaung Aing
Shan (South),Ywangan,,village_tract_town,MMR014007019,Sat Chan
Shan (South),Ywangan,,village_tract_town,MMR014007024,Sin Ghaung
Shan (South),Ywangan,,village_tract_town,MMR014007028,Ya Gyi
Shan (South),Pindaya,,village_tract_town,MMR014006015,Mong Li
Shan (South),Pindaya,,village_tract_town,MMR014006008,Shwe Pu Htoe
Shan (South),Pindaya,,village_tract_town,MMR014006002,Thit Ae Pin
Shan (South),Ywangan,,village_tract_town,MMR014007027,Hpa Yar Gyi Kone
Kachin,Bhamo,,village_tract_town,MMR001010701,Bhamo Town
Kachin,Mansi,,village_tract_town,MMR001013007,Mong Hkawng
Kachin,Mansi,,village_tract_town,MMR001013701,Mansi Town
Kachin,Momauk,,village_tract_town,MMR001012701,Momauk Town
Kachin,Shwegu,,village_tract_town,MMR001011701,Shwegu Town
Kachin,Mansi,,village_tract_town,MMR001013002,Man Hkan Yi Hku
Kachin,Mansi,,village_tract_town,MMR001013011,Au Ra Bum
Kachin,Mansi,,village_tract_town,MMR001013001,Chaung Htauk
Kachin,Mansi,,village_tract_town,MMR001013018,Mai Bat
Kachin,Momauk,,village_tract_town,MMR001012001,Man Pong
Kachin,Momauk,,village_tract_town,MMR001012703,Dawthponeyan Town
Kachin,Momauk,,village_tract_town,MMR001012003,Ja Ri Da Gaw
Kachin,Momauk,,village_tract_town,MMR001012002,Kyauk Sa Khan
Kachin,Momauk,,village_tract_town,,Mong Hkawng
Kachin,Mansi,,village_tract_town,MMR001013038,Mung Ding Par
Kachin,Momauk,,village_tract_town,MMR001012022,Num Lang
Kayah,Demoso,,village_tract_town,MMR002002005,Daw Bu Ku
Kayah,Demoso,,village_tract_town,MMR002002003,Nan Mei Khon
Kayah,Demoso,,village_tract_town,MMR002002017,Saung Du Lar
Kayah,Demoso,,village_tract_town,MMR002002006,Saung Du Ywar Thit
Kayah,Hpruso,,village_tract_town,MMR002003002,Htee Paw So
Kayah,Hpruso,,village_tract_town,MMR002003006,Mo So
Kayah,Hpruso,,village_tract_town,,Daw Bu Ku
Kayin,Kawkareik,,village_tract_town,MMR003006027,Yae Pu Gyi
Kayin,Kyainseikgyi,,village_tract_town,MMR003007002,Kyar Inn Shwe Doe
Kayin,Kyainseikgyi,,village_tract_town,MMR003007004,Than Pu Yar
Kayah,Demoso,,village_tract_town,MMR002002024,Daw Hpu
Kayah,Demoso,,village_tract_town,MMR002002012,Daw Yauk Khu
Kayah,Demoso,,village_tract_town,MMR002002026,Daw Ta Ma Gyi
Kayah,Demoso,,village_tract_town,MMR002002019,Ho Wan
Kayah,Demoso,,village_tract_town,MMR002002025,Htee Hpoe Ka Loe
Kayah,Demoso,,village_tract_town,MMR002002014,Lo Bar Kho
Kayah,Demoso,,village_tract_town,MMR002002018,Lo Pu
Kayah,Demoso,,village_tract_town,MMR002002015,War Ban Pa Loet
Kayah,Hpruso,,village_tract_town,MMR002003007,Doe Lar Saw
Kayah,Hpruso,,village_tract_town,MMR002003010,Do Mo Saw
Kayah,Hpruso,,village_tract_town,MMR002003009,Ho Yar
Kayah,Hpruso,,village_tract_town,MMR002003014,Taw Khu
Kayah,Hpruso,,village_tract_town,MMR002003003,Rar Aye Pa Rar
Kayin,Hpa-An,,village_tract_town,MMR003001048,Hnit Char
Kayin,Hpa-An,,village_tract_town,MMR003001019,Kawt Ka Dar
Kayin,Hpa-An,,village_tract_town,MMR003001006,Kawt Kyaik (Hpa Aun)
Kayin,Hpa-An,,village_tract_town,MMR003001018,Kawt Sein Ban (Lower)
Kayin,Hpa-An,,village_tract_town,MMR003001014,Kawt Yin (Upper)
Kayin,Hpa-An,,village_tract_town,MMR003001023,Kyauk Ta Lone
Kayin,Hpa-An,,village_tract_town,MMR003001053,Nat Hteik
Kayin,Hpa-An,,village_tract_town,MMR003001047,Naung Ka Myaing
Kayin,Hpa-An,,village_tract_town,MMR003001055,Naung Pa Lein
Kayin,Hpa-An,,village_tract_town,MMR003001057,Pan Kone
Kayin,Hpa-An,,village_tract_town,MMR003001040,Ta Dar U
Kayin,Hpa-An,,village_tract_town,MMR003001011,Ku Lar Su
Kayin,Hpa-An,,village_tract_town,MMR003001086,Thar Yar Kone
Kayin,Hpa-An,,village_tract_town,MMR003001074,Ya Thayt Pyan
Kayin,Kawkareik,,village_tract_town,MMR003006014,Daw Hpyar
Kayin,Kawkareik,,village_tract_town,MMR003006008,Htee Ka Lay
Kayin,Kawkareik,,village_tract_town,MMR003006049,Kawt Pauk
Kayin,Kawkareik,,village_tract_town,MMR003006026,Kawt War Le
Kayin,Kawkareik,,village_tract_town,MMR003006004,Kha Nein Hpaw
Kayin,Kawkareik,,village_tract_town,MMR003006013,Kyon Baing
Kayin,Kawkareik,,village_tract_town,MMR003006702,Kyondoe Town
Kayin,Kawkareik,,village_tract_town,MMR003006006,Na Bu Ta Khun Taing
Kayin,Kyainseikgyi,,village_tract_town,MMR003007015,Kha Lel Saw
Kayin,Kyainseikgyi,,village_tract_town,MMR003007030,Kyon Kha Wun
Kayin,Kyainseikgyi,,village_tract_town,MMR003007019,Ta Khun Taing
Mon,Mudon,,village_tract_town,MMR011005015,Ba Lauk Nyaung Waing
Mon,Mudon,,village_tract_town,MMR011005030,Do Mar
Mon,Mudon,,village_tract_town,MMR011005027,Hpe Do
Mon,Mudon,,village_tract_town,MMR011005032,Hton Man
Mon,Mudon,,village_tract_town,MMR011005036,Ka Mar Oke
Mon,Mudon,,village_tract_town,MMR011005014,Ka Tone Paw
Mon,Mudon,,village_tract_town,MMR011005009,Kin Chaung
Mon,Mudon,,village_tract_town,MMR011005033,Kun Ka Bwee
Mon,Mudon,,village_tract_town,MMR011005035,Set Thwei
Mon,Mudon,,village_tract_town,MMR011005016,Wea Ka Li
Mon,Thaton,,village_tract_town,MMR011007034,Aung Saing
Mon,Thaton,,village_tract_town,MMR011007027,Bu Din Chaung
Mon,Thaton,,village_tract_town,MMR011007018,Da Nu Ka Taik
Mon,Thaton,,village_tract_town,MMR011007030,Htein Pin
Mon,Thaton,,village_tract_town,MMR011007017,Ka Taik Gyi
Mon,Thaton,,village_tract_town,MMR011007038,Kyon Par
Mon,Thaton,,village_tract_town,MMR011007019,Seik Kyun
Mon,Thaton,,village_tract_town,MMR011007021,Thaung Gyi
Mon,Thaton,,village_tract_town,MMR011007035,Taung Sun
Mon,Thaton,,village_tract_town,MMR011007020,Taw Gyi
Mon,Thaton,,village_tract_town,MMR011007029,Zaik Ka Ye
Ayeyarwady,Labutta,,village_tract_town,,
Ayeyarwady,Mawlamyinegyun,,village_tract_town,,
Ayeyarwady,Bogale,,village_tract_town,,
Rakhine,Kyauktaw,,village_tract_town,MMR012004034,Kyauk Ta Lone
Rakhine,Kyauktaw,,village_tract_town,MMR012004029,Lan Ma Taw
Rakhine,Kyauktaw,,village_tract_town,MMR012004037,Nyaung Chaung
Rakhine,Kyauktaw,,village_tract_town,MMR012004032,Pauk Taw
Rakhine,Kyauktaw,,village_tract_town,MMR012004026,Pi Htu
Rakhine,Kyauktaw,,village_tract_town,MMR012004057,Pyaung Seik
Rakhine,Kyauktaw,,village_tract_town,MMR012004056,Pyein Chaung
Rakhine,Kyauktaw,,village_tract_town,MMR012004069,Sin Oe Chaing
Rakhine,Kyauktaw,,village_tract_town,MMR012004040,Tha Win Kaing
Rakhine,Kyauktaw,,village_tract_town,MMR012004048,Thin Ga Net
Rakhine,Rathedaung,,village_tract_town,MMR012008077,Hpyu Chaung
Rakhine,Rathedaung,,village_tract_town,MMR012008080,Kan Pyin
Rakhine,Rathedaung,,village_tract_town,MMR012008081,Kat Chaung
Rakhine,Rathedaung,,village_tract_town,MMR012008084,Kyun Gyi
Rakhine,Rathedaung,,village_tract_town,MMR012008087,Let Pan Pin Yin
Rakhine,Rathedaung,,village_tract_town,MMR012008082,Nyaung Pin Gyi
Rakhine,Rathedaung,,village_tract_town,MMR012008086,Sar Pyin Gyi
Rakhine,Rathedaung,,village_tract_town,MMR012008076,Thar Si Htaunt
Rakhine,Kyauktaw,,village_tract_town,MMR012004049,Kar Di
Rakhine,Kyauktaw,,village_tract_town,MMR012004065,Ywar Thit Kay
Rakhine,Rathedaung,,village_tract_town,MMR012008073,Shwe Laung Tin (Paik Seik)
Shan (South),Pekon,,village_tract_town,MMR014010008,Yi Long Yi Kan
Kayin,Hpapun,,village_tract_town,MMR003003016,Me Waing
Kayin,Hpapun,,village_tract_town,MMR003003005,Ma Htaw
Kayin,Hpapun,,village_tract_town,MMR003003021,Win Maung (Tha Yet Pin Seik)
Kayin,Thandaunggyi,,village_tract_town,MMR003004047,Me Tin Tein
Kayin,Thandaunggyi,,village_tract_town,MMR003004025,Hnget Pyaw Taw
Kayin,Hpapun,,village_tract_town,MMR003003007,Pan Haik
Kayin,Hpapun,,village_tract_town,MMR003003009,Pyin Ma
Kayin,Hpapun,,village_tract_town,MMR003003020,Ma Lay Kyauk
Kayin,Hpapun,,village_tract_town,MMR003003003,Ta Khun Taing
Kayin,Hpapun,,village_tract_town,MMR003003025,Ka Taing Ti
Kayah,Shadaw,,village_tract_town,MMR002004004,Than Lwin (East)
Kayah,Loikaw,,village_tract_town,MMR002001011,Tee Lon
Kayah,Loikaw,,village_tract_town,MMR002001007,Nwar La Woe
Kayah,Loikaw,,village_tract_town,MMR002001010,Par Laung
Kayah,Mese,,village_tract_town,MMR002007001,Mese
Tanintharyi,Launglon,,village_tract_town,MMR006002701,Launglon Town
Tanintharyi,Myeik,,village_tract_town,MMR006005701,Myeik Town
Mon,Bilin,,village_tract_town,MMR011010046,Lay Kay
Kayin,Thandaunggyi,,village_tract_town,MMR003004053,Hoe Chee
Rakhine,Buthidaung,,village_tract_town,,
Rakhine,Kyauktaw,,village_tract_town,,
Kachin,Mansi,,village_tract_town,MMR001013012,In Bar Par
Kachin,Momauk,,village_tract_town,MMR001012032,Kun Shee (Pun Shee)
Rakhine,Maungdaw,,village_tract_town,MMR012009084,Kyauk Pan Du
Rakhine,Maungdaw,,village_tract_town,MMR012009078,Zaw Ma Tet
Rakhine,Maungdaw,,village_tract_town,MMR012009061,Myo U
Rakhine,Maungdaw,,village_tract_town,MMR012009088,Aung Zay Ya (Nyein Chan Yay)
Rakhine,Buthidaung,,village_tract_town,MMR012010040,Ka Kyet Bet
Rakhine,Buthidaung,,village_tract_town,MMR012010031,Tha Yet Kin Ma Nu
Mandalay,Myingyan,,village_tract_town,MMR010017048,Ba Lon
Mandalay,Myingyan,,village_tract_town,MMR010017011,Pyawt (Shwe Bon Thar)
Mandalay,Myingyan,,village_tract_town,MMR010017007,Pay Taw
Mandalay,Myingyan,,village_tract_town,MMR010017010,Kan Chaw
Mandalay,Myingyan,,village_tract_town,MMR010017042,Lel Thit
Mandalay,Myingyan,,village_tract_town,MMR010017022,Ywar Thar Yar
Mandalay,Myingyan,,village_tract_town,MMR010017006,Kan Ni
Mandalay,Myingyan,,village_tract_town,MMR010017037,Mee Pauk
Mandalay,Myingyan,,village_tract_town,MMR010017049,Kan Sint (South)
Mandalay,Myingyan,,village_tract_town,MMR010017021,Koke Ke
Mandalay,Myingyan,,village_tract_town,MMR010017023,Zee Pin Kan
Mandalay,Myingyan,,village_tract_town,MMR010017002,Hpet Pin Aing
Mandalay,Myingyan,,village_tract_town,MMR010017045,Chaung Daung
Mandalay,Myingyan,,village_tract_town,MMR010017001,Pin Lel
Mandalay,Myingyan,,village_tract_town,MMR010017036,Pyar
Mandalay,Myingyan,,village_tract_town,MMR010017009,Nwar Ku Aing
Mandalay,Myingyan,,village_tract_town,MMR010017041,Thin Pyun
Mandalay,Myingyan,,village_tract_town,MMR010017032,Tu Ywin Boet
Mandalay,Myingyan,,village_tract_town,MMR010017040,Kyee Pin Kan
Mandalay,Nyaung-U,,village_tract_town,MMR010022059,Myay Ni
Mandalay,Nyaung-U,,village_tract_town,MMR010022032,Chaung Shey
Mandalay,Nyaung-U,,village_tract_town,MMR010022033,Chaung Wa
Mandalay,Nyaung-U,,village_tract_town,MMR010022022,Htee Pu
Mandalay,Nyaung-U,,village_tract_town,MMR010022025,Da Hat See
Mandalay,Nyaung-U,,village_tract_town,MMR010022031,Dan
Mandalay,Nyaung-U,,village_tract_town,MMR010022028,Su Ti
Mandalay,Nyaung-U,,village_tract_town,MMR010022063,Kamma
Mandalay,Nyaung-U,,village_tract_town,MMR010022067,Kan Ni Gyi
Mandalay,Nyaung-U,,village_tract_town,MMR010022057,Kan Ni Pauk
Mandalay,Nyaung-U,,village_tract_town,MMR010022029,Tha Pyay Aint
Mandalay,Nyaung-U,,village_tract_town,MMR010022068,Kan Tein
Mandalay,Nyaung-U,,village_tract_town,MMR010022047,Kyauk Kan
Mandalay,Nyaung-U,,village_tract_town,MMR010022021,Kyauk Pyin Kan
Mandalay,Nyaung-U,,village_tract_town,MMR010022024,Kyun Khin Gyi
Mandalay,Nyaung-U,,village_tract_town,MMR010022020,Mee Laung Hpyar
Mandalay,Nyaung-U,,village_tract_town,MMR010022012,Myay Thin Twin
Mandalay,Nyaung-U,,village_tract_town,MMR010022037,Nyaung Pin (Tet Ma)
Mandalay,Nyaung-U,,village_tract_town,MMR010022070,Myay Ne Gyi
Mandalay,Nyaung-U,,village_tract_town,MMR010022026,Nga Min May
Mandalay,Nyaung-U,,village_tract_town,MMR010022035,Pan Kone Pin
Mandalay,Nyaung-U,,village_tract_town,MMR010022049,Pya Taing Taung Nauk
Mandalay,Nyaung-U,,village_tract_town,MMR010022075,Set Set Yo
Mandalay,Nyaung-U,,village_tract_town,MMR010022058,Shwe Ka Hpyu
Mandalay,Nyaung-U,,village_tract_town,MMR010022069,Ta Pauk Kone
Mandalay,Nyaung-U,,village_tract_town,MMR010022038,Taw
Mandalay,Nyaung-U,,village_tract_town,MMR010022072,Ywar Pale
Mandalay,Nyaung-U,,village_tract_town,MMR010022034,Ywar Thit Taung
Chin,Hakha,,village_tract_town,,
Chin,Falam,,village_tract_town,,
Mon,Ye,,village_tract_town,,
Kayin,Myawaddy,,village_tract_town,MMR003005008,Hpa Lu
Rakhine,Sittwe,,village_tract_town,MMR012001001,Maung Ni Pyin
Rakhine,Sittwe,,village_tract_town,MMR012001003,Chaung Nwe
Rakhine,Sittwe,,village_tract_town,MMR012001027,Bu May
Rakhine,Sittwe,,village_tract_town,MMR012001002,Thin Pone Tan
Rakhine,Sittwe,,village_tract_town,MMR012001026,Thin Ga Net
Rakhine,Sittwe,,village_tract_town,MMR012001008,Ywar Thit Kay
Chin,Mindat,,village_tract_town,MMR004006020,Hpwi
Chin,Mindat,,village_tract_town,MMR004006012,Khawilung
Chin,Mindat,,village_tract_town,MMR004006015,Kihta
Chin,Mindat,,village_tract_town,MMR004006014,Lailawnghtui
Chin,Mindat,,village_tract_town,MMR004006023,M'dat
Chin,Mindat,,village_tract_town,MMR004006007,M'ghinghlaw
Chin,Mindat,,village_tract_town,MMR004006008,M'htu
Chin,Mindat,,village_tract_town,MMR004006009,Vawmm'tu
Mon,Chaungzon,,village_tract_town,MMR011003037,Daung Yet (East)
Mon,Chaungzon,,village_tract_town,,Ka Dar
Mon,Chaungzon,,village_tract_town,MMR011003039,Ka Hnyaw
Mon,Chaungzon,,village_tract_town,MMR011003041,Mu Du
Mon,Kyaikmaraw,,village_tract_town,MMR011002002,Ah Hta Yan
Mon,Kyaikmaraw,,village_tract_town,MMR011002013,Kawt Ka Lawt
Mon,Kyaikmaraw,,village_tract_town,MMR011002017,Kun Ngan
Mon,Kyaikmaraw,,village_tract_town,MMR011002018,Kyaik Pa Yan
Mon,Kyaikmaraw,,village_tract_town,MMR011002021,Kyon Sein
Mon,Kyaikmaraw,,village_tract_town,MMR011002039,U Lay
Mon,Mawlamyine,,village_tract_town,MMR011001018,Hpar Auk
Mon,Mawlamyine,,village_tract_town,MMR011001001,Ka Toe
Mon,Mawlamyine,,village_tract_town,MMR011001017,Kawt Kha Mei
Mon,Mawlamyine,,village_tract_town,MMR011001014,Kawt Kha Ni
Mon,Mawlamyine,,village_tract_town,MMR011001010,Min Ywar
Mon,Mawlamyine,,village_tract_town,MMR011001019,Yo Go
Mon,Chaungzon,,village_tract_town,,Abit
Mon,Chaungzon,,village_tract_town,,Bonet
Mon,Chaungzon,,village_tract_town,,Kalado
Mon,Chaungzon,,village_tract_town,,Kamanin
Mon,Chaungzon,,village_tract_town,,Kha Yin Win Sein
Mon,Chaungzon,,village_tract_town,,Khayaikhneehu
Mon,Chaungzon,,village_tract_town,,Kwanhla
Mon,Chaungzon,,village_tract_town,,Kwartmupon
Mon,Chaungzon,,village_tract_town,,Mayann
Mon,Chaungzon,,village_tract_town,,Tagupati
Mon,Chaungzon,,village_tract_town,,Tawpon
Mon,Chaungzon,,village_tract_town,MMR011003001,Ywar Lut
Mon,Paung,,village_tract_town,,Ywar Lut
